region,state,date,epi_week,newCases,accumCases,newDeaths,accumDeaths,newRecovered,newFollowup,pop,state_code
North,AM,2023-01-31,5,14,625402,0,14422,NA,NA,4144597,13
North,AM,2023-02-01,5,16,625418,0,14422,NA,NA,4144597,13
North,AM,2023-02-02,5,30,625448,0,14422,NA,NA,4144597,13
North,AM,2023-02-03,5,20,625468,0,14422,NA,NA,4144597,13
North,AM,2023-02-04,5,27,625495,0,14422,NA,NA,4144597,13
North,AM,2023-02-05,6,16,625511,0,14422,NA,NA,4144597,13
North,AM,2023-02-06,6,22,625533,0,14422,NA,NA,4144597,13
North,AM,2023-02-07,6,62,625595,0,14422,NA,NA,4144597,13
North,AM,2023-02-08,6,68,625663,0,14422,NA,NA,4144597,13
North,AM,2023-02-09,6,104,625767,1,14423,NA,NA,4144597,13
North,AM,2023-02-10,6,133,625900,0,14423,NA,NA,4144597,13
North,AM,2023-02-11,6,194,626094,0,14423,NA,NA,4144597,13
North,AM,2023-02-12,7,87,626181,0,14423,NA,NA,4144597,13
North,AM,2023-02-13,7,78,626259,0,14423,NA,NA,4144597,13
North,AM,2023-02-14,7,292,626551,0,14423,NA,NA,4144597,13
North,AM,2023-02-15,7,211,626762,1,14424,NA,NA,4144597,13
North,AM,2023-02-16,7,333,627095,0,14424,NA,NA,4144597,13
North,AM,2023-02-17,7,413,627508,1,14425,NA,NA,4144597,13
North,AM,2023-02-18,7,423,627931,0,14425,NA,NA,4144597,13
North,AM,2023-02-19,8,213,628144,0,14425,NA,NA,4144597,13
North,AM,2023-02-20,8,200,628344,1,14426,NA,NA,4144597,13
North,AM,2023-02-21,8,203,628547,1,14427,NA,NA,4144597,13
North,AM,2023-02-22,8,236,628783,0,14427,NA,NA,4144597,13
North,AM,2023-02-23,8,405,629188,0,14427,NA,NA,4144597,13
North,AM,2023-02-24,8,450,629638,2,14429,NA,NA,4144597,13
North,AM,2023-02-25,8,497,630135,2,14431,NA,NA,4144597,13
North,AM,2023-02-26,9,144,630279,0,14431,NA,NA,4144597,13
North,AM,2023-02-27,9,215,630494,2,14433,NA,NA,4144597,13
North,AM,2023-02-28,9,436,630930,4,14437,NA,NA,4144597,13
North,AM,2023-03-01,9,382,631312,2,14439,NA,NA,4144597,13
North,AM,2023-03-02,9,401,631713,2,14441,NA,NA,4144597,13
North,AM,2023-03-03,9,263,631976,2,14443,NA,NA,4144597,13
North,AM,2023-03-04,9,0,631976,0,14443,NA,NA,4144597,13
North,AM,2023-03-05,10,0,631976,0,14443,NA,NA,4144597,13
North,AM,2023-03-06,10,0,631976,0,14443,NA,NA,4144597,13
North,AM,2023-03-07,10,0,631976,0,14443,NA,NA,4144597,13
North,AM,2023-03-08,10,0,631976,0,14443,NA,NA,4144597,13
North,AM,2023-03-09,10,0,631976,0,14443,NA,NA,4144597,13
North,AM,2023-03-10,10,0,631976,0,14443,NA,NA,4144597,13
North,AM,2023-03-11,10,1757,633733,10,14453,NA,NA,4144597,13
North,AM,2023-03-12,11,0,633733,0,14453,NA,NA,4144597,13
North,AM,2023-03-13,11,0,633733,0,14453,NA,NA,4144597,13
North,AM,2023-03-14,11,0,633733,0,14453,NA,NA,4144597,13
North,AM,2023-03-15,11,0,633733,0,14453,NA,NA,4144597,13
North,AM,2023-03-16,11,0,633733,0,14453,NA,NA,4144597,13
North,AM,2023-03-17,11,0,633733,0,14453,NA,NA,4144597,13
North,AM,2023-03-18,11,829,634562,4,14457,NA,NA,4144597,13
North,AM,2023-03-19,12,0,634562,0,14457,NA,NA,4144597,13
North,AM,2023-03-20,12,0,634562,0,14457,NA,NA,4144597,13
North,AM,2023-03-21,12,0,634562,0,14457,NA,NA,4144597,13
North,AM,2023-03-22,12,0,634562,0,14457,NA,NA,4144597,13
North,AM,2023-03-23,12,0,634562,0,14457,NA,NA,4144597,13
North,AM,2023-03-24,12,0,634562,0,14457,NA,NA,4144597,13
North,AM,2023-03-25,12,1047,635609,0,14457,NA,NA,4144597,13
North,AM,2023-03-26,13,0,635609,0,14457,NA,NA,4144597,13
North,AM,2023-03-27,13,0,635609,0,14457,NA,NA,4144597,13
North,AM,2023-03-28,13,0,635609,0,14457,NA,NA,4144597,13
North,AM,2023-03-29,13,0,635609,0,14457,NA,NA,4144597,13
North,AM,2023-03-30,13,0,635609,0,14457,NA,NA,4144597,13
North,AM,2023-03-31,13,0,635609,0,14457,NA,NA,4144597,13
North,AM,2023-04-01,13,174,635783,9,14466,NA,NA,4144597,13
North,AM,2023-04-02,14,0,635783,0,14466,NA,NA,4144597,13
North,AM,2023-04-03,14,0,635783,0,14466,NA,NA,4144597,13
North,AM,2023-04-04,14,0,635783,0,14466,NA,NA,4144597,13
North,AM,2023-04-05,14,0,635783,0,14466,NA,NA,4144597,13
North,AM,2023-04-06,14,0,635783,0,14466,NA,NA,4144597,13
North,AM,2023-04-07,14,0,635783,0,14466,NA,NA,4144597,13
North,AM,2023-04-08,14,131,635914,5,14471,NA,NA,4144597,13
North,AM,2023-04-09,15,0,635914,0,14471,NA,NA,4144597,13
North,AM,2023-04-10,15,0,635914,0,14471,NA,NA,4144597,13
North,AM,2023-04-11,15,0,635914,0,14471,NA,NA,4144597,13
North,AM,2023-04-12,15,0,635914,0,14471,NA,NA,4144597,13
North,AM,2023-04-13,15,0,635914,0,14471,NA,NA,4144597,13
North,AM,2023-04-14,15,0,635914,0,14471,NA,NA,4144597,13
North,AM,2023-04-15,15,141,636055,0,14471,NA,NA,4144597,13
North,AM,2023-04-16,16,0,636055,0,14471,NA,NA,4144597,13
North,AM,2023-04-17,16,0,636055,0,14471,NA,NA,4144597,13
North,AM,2023-04-18,16,0,636055,0,14471,NA,NA,4144597,13
North,AM,2023-04-19,16,0,636055,0,14471,NA,NA,4144597,13
North,AM,2023-04-20,16,0,636055,0,14471,NA,NA,4144597,13
North,AM,2023-04-21,16,0,636055,0,14471,NA,NA,4144597,13
North,AM,2023-04-22,16,199,636254,2,14473,NA,NA,4144597,13
North,AM,2023-04-23,17,0,636254,0,14473,NA,NA,4144597,13
North,AM,2023-04-24,17,0,636254,0,14473,NA,NA,4144597,13
North,AM,2023-04-25,17,0,636254,0,14473,NA,NA,4144597,13
North,AM,2023-04-26,17,0,636254,0,14473,NA,NA,4144597,13
North,AM,2023-04-27,17,0,636254,0,14473,NA,NA,4144597,13
North,AM,2023-04-28,17,0,636254,0,14473,NA,NA,4144597,13
North,AM,2023-04-29,17,2975,639229,1,14474,NA,NA,4144597,13
North,AM,2023-04-30,18,0,639229,0,14474,NA,NA,4144597,13
North,AM,2023-05-01,18,0,639229,0,14474,NA,NA,4144597,13
North,AM,2023-05-02,18,0,639229,0,14474,NA,NA,4144597,13
North,AM,2023-05-03,18,0,639229,0,14474,NA,NA,4144597,13
North,AM,2023-05-04,18,0,639229,0,14474,NA,NA,4144597,13
North,AM,2023-05-05,18,0,639229,0,14474,NA,NA,4144597,13
North,AM,2023-05-06,18,-2820,636409,0,14474,NA,NA,4144597,13
North,AM,2023-05-07,19,0,636409,0,14474,NA,NA,4144597,13
North,AM,2023-05-08,19,0,636409,0,14474,NA,NA,4144597,13
North,AM,2023-05-09,19,0,636409,0,14474,NA,NA,4144597,13
North,AM,2023-05-10,19,0,636409,0,14474,NA,NA,4144597,13
North,AM,2023-05-11,19,0,636409,0,14474,NA,NA,4144597,13
North,AM,2023-05-12,19,0,636409,0,14474,NA,NA,4144597,13
North,AM,2023-05-13,19,121,636530,0,14474,NA,NA,4144597,13
North,AM,2023-05-14,20,0,636530,0,14474,NA,NA,4144597,13
North,AM,2023-05-15,20,0,636530,0,14474,NA,NA,4144597,13
North,AM,2023-05-16,20,0,636530,0,14474,NA,NA,4144597,13
North,AM,2023-05-17,20,0,636530,0,14474,NA,NA,4144597,13
North,AM,2023-05-18,20,0,636530,0,14474,NA,NA,4144597,13
North,AM,2023-05-19,20,0,636530,0,14474,NA,NA,4144597,13
North,AM,2023-05-20,20,122,636652,3,14477,NA,NA,4144597,13
North,AM,2023-05-21,21,0,636652,0,14477,NA,NA,4144597,13
North,AM,2023-05-22,21,0,636652,0,14477,NA,NA,4144597,13
North,AM,2023-05-23,21,0,636652,0,14477,NA,NA,4144597,13
North,AM,2023-05-24,21,0,636652,0,14477,NA,NA,4144597,13
North,AM,2023-05-25,21,0,636652,0,14477,NA,NA,4144597,13
North,AM,2023-05-26,21,0,636652,0,14477,NA,NA,4144597,13
North,AM,2023-05-27,21,79,636731,2,14479,NA,NA,4144597,13
North,AM,2023-05-28,22,0,636731,0,14479,NA,NA,4144597,13
North,AM,2023-05-29,22,0,636731,0,14479,NA,NA,4144597,13
North,AM,2023-05-30,22,0,636731,0,14479,NA,NA,4144597,13
North,AM,2023-05-31,22,0,636731,0,14479,NA,NA,4144597,13
North,AM,2023-06-01,22,0,636731,0,14479,NA,NA,4144597,13
North,AM,2023-06-02,22,0,636731,0,14479,NA,NA,4144597,13
North,AM,2023-06-03,22,611,637342,0,14479,NA,NA,4144597,13
North,AM,2023-06-04,23,0,637342,0,14479,NA,NA,4144597,13
North,AM,2023-06-05,23,0,637342,0,14479,NA,NA,4144597,13
North,AM,2023-06-06,23,0,637342,0,14479,NA,NA,4144597,13
North,AM,2023-06-07,23,0,637342,0,14479,NA,NA,4144597,13
North,AM,2023-06-08,23,0,637342,0,14479,NA,NA,4144597,13
North,AM,2023-06-09,23,0,637342,0,14479,NA,NA,4144597,13
North,AM,2023-06-10,23,-526,636816,0,14479,NA,NA,4144597,13
North,AM,2023-06-11,24,0,636816,0,14479,NA,NA,4144597,13
North,AM,2023-06-12,24,0,636816,0,14479,NA,NA,4144597,13
North,AM,2023-06-13,24,0,636816,0,14479,NA,NA,4144597,13
North,AM,2023-06-14,24,0,636816,0,14479,NA,NA,4144597,13
North,AM,2023-06-15,24,0,636816,0,14479,NA,NA,4144597,13
North,AM,2023-06-16,24,0,636816,0,14479,NA,NA,4144597,13
North,AM,2023-06-17,24,61,636877,0,14479,NA,NA,4144597,13
North,AM,2023-06-18,25,0,636877,0,14479,NA,NA,4144597,13
North,AM,2023-06-19,25,0,636877,0,14479,NA,NA,4144597,13
North,AM,2023-06-20,25,0,636877,0,14479,NA,NA,4144597,13
North,AM,2023-06-21,25,0,636877,0,14479,NA,NA,4144597,13
North,AM,2023-06-22,25,0,636877,0,14479,NA,NA,4144597,13
North,AM,2023-06-23,25,0,636877,0,14479,NA,NA,4144597,13
North,AM,2023-06-24,25,34,636911,0,14479,NA,NA,4144597,13
North,AM,2023-06-25,26,0,636911,0,14479,NA,NA,4144597,13
North,AM,2023-06-26,26,0,636911,0,14479,NA,NA,4144597,13
North,AM,2023-06-27,26,0,636911,0,14479,NA,NA,4144597,13
North,AM,2023-06-28,26,0,636911,0,14479,NA,NA,4144597,13
North,AM,2023-06-29,26,0,636911,0,14479,NA,NA,4144597,13
North,AM,2023-06-30,26,0,636911,0,14479,NA,NA,4144597,13
North,RR,2023-01-01,1,0,181245,0,2180,NA,NA,605761,14
North,RR,2023-01-02,1,32,181277,0,2180,NA,NA,605761,14
North,RR,2023-01-03,1,24,181301,0,2180,NA,NA,605761,14
North,RR,2023-01-04,1,31,181332,0,2180,NA,NA,605761,14
North,RR,2023-01-05,1,33,181365,0,2180,NA,NA,605761,14
North,RR,2023-01-06,1,36,181401,0,2180,NA,NA,605761,14
North,RR,2023-01-07,1,0,181401,0,2180,NA,NA,605761,14
North,RR,2023-01-08,2,0,181401,0,2180,NA,NA,605761,14
North,RR,2023-01-09,2,28,181429,0,2180,NA,NA,605761,14
North,RR,2023-01-10,2,37,181466,0,2180,NA,NA,605761,14
North,RR,2023-01-11,2,14,181480,0,2180,NA,NA,605761,14
North,RR,2023-01-12,2,36,181516,0,2180,NA,NA,605761,14
North,RR,2023-01-13,2,25,181541,0,2180,NA,NA,605761,14
North,RR,2023-01-14,2,0,181541,0,2180,NA,NA,605761,14
North,RR,2023-01-15,3,0,181541,0,2180,NA,NA,605761,14
North,RR,2023-01-16,3,35,181576,0,2180,NA,NA,605761,14
North,RR,2023-01-17,3,35,181611,0,2180,NA,NA,605761,14
North,RR,2023-01-18,3,40,181651,0,2180,NA,NA,605761,14
North,RR,2023-01-19,3,33,181684,0,2180,NA,NA,605761,14
North,RR,2023-01-20,3,0,181684,0,2180,NA,NA,605761,14
North,RR,2023-01-21,3,0,181684,0,2180,NA,NA,605761,14
North,RR,2023-01-22,4,0,181684,0,2180,NA,NA,605761,14
North,RR,2023-01-23,4,36,181720,0,2180,NA,NA,605761,14
North,RR,2023-01-24,4,30,181750,0,2180,NA,NA,605761,14
North,RR,2023-01-25,4,22,181772,0,2180,NA,NA,605761,14
North,RR,2023-01-26,4,26,181798,0,2180,NA,NA,605761,14
North,RR,2023-01-27,4,11,181809,0,2180,NA,NA,605761,14
North,RR,2023-01-28,4,0,181809,0,2180,NA,NA,605761,14
North,RR,2023-01-29,5,0,181809,0,2180,NA,NA,605761,14
North,RR,2023-01-30,5,6,181815,0,2180,NA,NA,605761,14
North,RR,2023-01-31,5,51,181866,0,2180,NA,NA,605761,14
North,RR,2023-02-01,5,26,181892,0,2180,NA,NA,605761,14
North,RR,2023-02-02,5,0,181892,0,2180,NA,NA,605761,14
North,RR,2023-02-03,5,0,181892,0,2180,NA,NA,605761,14
North,RR,2023-02-04,5,0,181892,0,2180,NA,NA,605761,14
North,RR,2023-02-05,6,0,181892,0,2180,NA,NA,605761,14
North,RR,2023-02-06,6,0,181892,0,2180,NA,NA,605761,14
North,RR,2023-02-07,6,52,181944,0,2180,NA,NA,605761,14
North,RR,2023-02-08,6,44,181988,0,2180,NA,NA,605761,14
North,RR,2023-02-09,6,0,181988,0,2180,NA,NA,605761,14
North,RR,2023-02-10,6,22,182010,0,2180,NA,NA,605761,14
North,RR,2023-02-11,6,0,182010,0,2180,NA,NA,605761,14
North,RR,2023-02-12,7,0,182010,0,2180,NA,NA,605761,14
North,RR,2023-02-13,7,0,182010,0,2180,NA,NA,605761,14
North,RR,2023-02-14,7,74,182084,0,2180,NA,NA,605761,14
North,RR,2023-02-15,7,0,182084,0,2180,NA,NA,605761,14
North,RR,2023-02-16,7,56,182140,0,2180,NA,NA,605761,14
North,RR,2023-02-17,7,7,182147,0,2180,NA,NA,605761,14
North,RR,2023-02-18,7,0,182147,0,2180,NA,NA,605761,14
North,RR,2023-02-19,8,0,182147,0,2180,NA,NA,605761,14
North,RR,2023-02-20,8,0,182147,0,2180,NA,NA,605761,14
North,RR,2023-02-21,8,0,182147,0,2180,NA,NA,605761,14
North,RR,2023-02-22,8,0,182147,0,2180,NA,NA,605761,14
North,RR,2023-02-23,8,0,182147,0,2180,NA,NA,605761,14
North,RR,2023-02-24,8,135,182282,0,2180,NA,NA,605761,14
North,RR,2023-02-25,8,0,182282,0,2180,NA,NA,605761,14
North,RR,2023-02-26,9,0,182282,0,2180,NA,NA,605761,14
North,RR,2023-02-27,9,0,182282,0,2180,NA,NA,605761,14
North,RR,2023-02-28,9,0,182282,0,2180,NA,NA,605761,14
North,RR,2023-03-01,9,0,182282,0,2180,NA,NA,605761,14
North,RR,2023-03-02,9,0,182282,0,2180,NA,NA,605761,14
North,RR,2023-03-03,9,203,182485,0,2180,NA,NA,605761,14
North,RR,2023-03-04,9,20,182505,0,2180,NA,NA,605761,14
North,RR,2023-03-05,10,0,182505,0,2180,NA,NA,605761,14
North,RR,2023-03-06,10,0,182505,0,2180,NA,NA,605761,14
North,RR,2023-03-07,10,0,182505,0,2180,NA,NA,605761,14
North,RR,2023-03-08,10,0,182505,0,2180,NA,NA,605761,14
North,RR,2023-03-09,10,0,182505,0,2180,NA,NA,605761,14
North,RR,2023-03-10,10,0,182505,0,2180,NA,NA,605761,14
North,RR,2023-03-11,10,120,182625,0,2180,NA,NA,605761,14
North,RR,2023-03-12,11,0,182625,0,2180,NA,NA,605761,14
North,RR,2023-03-13,11,0,182625,0,2180,NA,NA,605761,14
North,RR,2023-03-14,11,0,182625,0,2180,NA,NA,605761,14
North,RR,2023-03-15,11,0,182625,0,2180,NA,NA,605761,14
North,RR,2023-03-16,11,0,182625,0,2180,NA,NA,605761,14
North,RR,2023-03-17,11,0,182625,0,2180,NA,NA,605761,14
North,RR,2023-03-18,11,176,182801,0,2180,NA,NA,605761,14
North,RR,2023-03-19,12,0,182801,0,2180,NA,NA,605761,14
North,RR,2023-03-20,12,0,182801,0,2180,NA,NA,605761,14
North,RR,2023-03-21,12,0,182801,0,2180,NA,NA,605761,14
North,RR,2023-03-22,12,0,182801,0,2180,NA,NA,605761,14
North,RR,2023-03-23,12,0,182801,0,2180,NA,NA,605761,14
North,RR,2023-03-24,12,0,182801,0,2180,NA,NA,605761,14
North,RR,2023-03-25,12,244,183045,0,2180,NA,NA,605761,14
North,RR,2023-03-26,13,0,183045,0,2180,NA,NA,605761,14
North,RR,2023-03-27,13,0,183045,0,2180,NA,NA,605761,14
North,RR,2023-03-28,13,0,183045,0,2180,NA,NA,605761,14
North,RR,2023-03-29,13,0,183045,0,2180,NA,NA,605761,14
North,RR,2023-03-30,13,0,183045,0,2180,NA,NA,605761,14
North,RR,2023-03-31,13,0,183045,0,2180,NA,NA,605761,14
North,RR,2023-04-01,13,363,183408,11,2191,NA,NA,605761,14
North,RR,2023-04-02,14,0,183408,0,2191,NA,NA,605761,14
North,RR,2023-04-03,14,0,183408,0,2191,NA,NA,605761,14
North,RR,2023-04-04,14,0,183408,0,2191,NA,NA,605761,14
North,RR,2023-04-05,14,0,183408,0,2191,NA,NA,605761,14
North,RR,2023-04-06,14,0,183408,0,2191,NA,NA,605761,14
North,RR,2023-04-07,14,0,183408,0,2191,NA,NA,605761,14
North,RR,2023-04-08,14,207,183615,0,2191,NA,NA,605761,14
North,RR,2023-04-09,15,0,183615,0,2191,NA,NA,605761,14
North,RR,2023-04-10,15,0,183615,0,2191,NA,NA,605761,14
North,RR,2023-04-11,15,0,183615,0,2191,NA,NA,605761,14
North,RR,2023-04-12,15,0,183615,0,2191,NA,NA,605761,14
North,RR,2023-04-13,15,0,183615,0,2191,NA,NA,605761,14
North,RR,2023-04-14,15,0,183615,0,2191,NA,NA,605761,14
North,RR,2023-04-15,15,170,183785,2,2193,NA,NA,605761,14
North,RR,2023-04-16,16,0,183785,0,2193,NA,NA,605761,14
North,RR,2023-04-17,16,0,183785,0,2193,NA,NA,605761,14
North,RR,2023-04-18,16,0,183785,0,2193,NA,NA,605761,14
North,RR,2023-04-19,16,0,183785,0,2193,NA,NA,605761,14
North,RR,2023-04-20,16,0,183785,0,2193,NA,NA,605761,14
North,RR,2023-04-21,16,0,183785,0,2193,NA,NA,605761,14
North,RR,2023-04-22,16,116,183901,0,2193,NA,NA,605761,14
North,RR,2023-04-23,17,0,183901,0,2193,NA,NA,605761,14
North,RR,2023-04-24,17,0,183901,0,2193,NA,NA,605761,14
North,RR,2023-04-25,17,0,183901,0,2193,NA,NA,605761,14
North,RR,2023-04-26,17,0,183901,0,2193,NA,NA,605761,14
North,RR,2023-04-27,17,0,183901,0,2193,NA,NA,605761,14
North,RR,2023-04-28,17,0,183901,0,2193,NA,NA,605761,14
North,RR,2023-04-29,17,2171,186072,6,2199,NA,NA,605761,14
North,RR,2023-04-30,18,0,186072,0,2199,NA,NA,605761,14
North,RR,2023-05-01,18,0,186072,0,2199,NA,NA,605761,14
North,RR,2023-05-02,18,0,186072,0,2199,NA,NA,605761,14
North,RR,2023-05-03,18,0,186072,0,2199,NA,NA,605761,14
North,RR,2023-05-04,18,0,186072,0,2199,NA,NA,605761,14
North,RR,2023-05-05,18,0,186072,0,2199,NA,NA,605761,14
North,RR,2023-05-06,18,-1705,184367,-5,2194,NA,NA,605761,14
North,RR,2023-05-07,19,0,184367,0,2194,NA,NA,605761,14
North,RR,2023-05-08,19,0,184367,0,2194,NA,NA,605761,14
North,RR,2023-05-09,19,0,184367,0,2194,NA,NA,605761,14
North,RR,2023-05-10,19,0,184367,0,2194,NA,NA,605761,14
North,RR,2023-05-11,19,0,184367,0,2194,NA,NA,605761,14
North,RR,2023-05-12,19,0,184367,0,2194,NA,NA,605761,14
North,RR,2023-05-13,19,242,184609,0,2194,NA,NA,605761,14
North,RR,2023-05-14,20,0,184609,0,2194,NA,NA,605761,14
North,RR,2023-05-15,20,0,184609,0,2194,NA,NA,605761,14
North,RR,2023-05-16,20,0,184609,0,2194,NA,NA,605761,14
North,RR,2023-05-17,20,0,184609,0,2194,NA,NA,605761,14
North,RR,2023-05-18,20,0,184609,0,2194,NA,NA,605761,14
North,RR,2023-05-19,20,0,184609,0,2194,NA,NA,605761,14
North,RR,2023-05-20,20,326,184935,0,2194,NA,NA,605761,14
North,RR,2023-05-21,21,0,184935,0,2194,NA,NA,605761,14
North,RR,2023-05-22,21,0,184935,0,2194,NA,NA,605761,14
North,RR,2023-05-23,21,0,184935,0,2194,NA,NA,605761,14
North,RR,2023-05-24,21,0,184935,0,2194,NA,NA,605761,14
North,RR,2023-05-25,21,0,184935,0,2194,NA,NA,605761,14
North,RR,2023-05-26,21,0,184935,0,2194,NA,NA,605761,14
North,RR,2023-05-27,21,293,185228,0,2194,NA,NA,605761,14
North,RR,2023-05-28,22,0,185228,0,2194,NA,NA,605761,14
North,RR,2023-05-29,22,0,185228,0,2194,NA,NA,605761,14
North,RR,2023-05-30,22,0,185228,0,2194,NA,NA,605761,14
North,RR,2023-05-31,22,0,185228,0,2194,NA,NA,605761,14
North,RR,2023-06-01,22,0,185228,0,2194,NA,NA,605761,14
North,RR,2023-06-02,22,0,185228,0,2194,NA,NA,605761,14
North,RR,2023-06-03,22,232,185460,0,2194,NA,NA,605761,14
North,RR,2023-06-04,23,0,185460,0,2194,NA,NA,605761,14
North,RR,2023-06-05,23,0,185460,0,2194,NA,NA,605761,14
North,RR,2023-06-06,23,0,185460,0,2194,NA,NA,605761,14
North,RR,2023-06-07,23,0,185460,0,2194,NA,NA,605761,14
North,RR,2023-06-08,23,0,185460,0,2194,NA,NA,605761,14
North,RR,2023-06-09,23,0,185460,0,2194,NA,NA,605761,14
North,RR,2023-06-10,23,155,185615,0,2194,NA,NA,605761,14
North,RR,2023-06-11,24,0,185615,0,2194,NA,NA,605761,14
North,RR,2023-06-12,24,0,185615,0,2194,NA,NA,605761,14
North,RR,2023-06-13,24,0,185615,0,2194,NA,NA,605761,14
North,RR,2023-06-14,24,0,185615,0,2194,NA,NA,605761,14
North,RR,2023-06-15,24,0,185615,0,2194,NA,NA,605761,14
North,RR,2023-06-16,24,0,185615,0,2194,NA,NA,605761,14
North,RR,2023-06-17,24,55,185670,3,2197,NA,NA,605761,14
North,RR,2023-06-18,25,0,185670,0,2197,NA,NA,605761,14
North,RR,2023-06-19,25,0,185670,0,2197,NA,NA,605761,14
North,RR,2023-06-20,25,0,185670,0,2197,NA,NA,605761,14
North,RR,2023-06-21,25,0,185670,0,2197,NA,NA,605761,14
North,RR,2023-06-22,25,0,185670,0,2197,NA,NA,605761,14
North,RR,2023-06-23,25,0,185670,0,2197,NA,NA,605761,14
North,RR,2023-06-24,25,65,185735,0,2197,NA,NA,605761,14
North,RR,2023-06-25,26,0,185735,0,2197,NA,NA,605761,14
North,RR,2023-06-26,26,0,185735,0,2197,NA,NA,605761,14
North,RR,2023-06-27,26,0,185735,0,2197,NA,NA,605761,14
North,RR,2023-06-28,26,0,185735,0,2197,NA,NA,605761,14
North,RR,2023-06-29,26,0,185735,0,2197,NA,NA,605761,14
North,RR,2023-06-30,26,0,185735,0,2197,NA,NA,605761,14
North,PA,2023-01-01,1,0,861041,0,18953,NA,NA,8602865,15
North,PA,2023-01-02,1,140,861181,3,18956,NA,NA,8602865,15
North,PA,2023-01-03,1,144,861325,9,18965,NA,NA,8602865,15
North,PA,2023-01-04,1,232,861557,0,18965,NA,NA,8602865,15
North,PA,2023-01-05,1,193,861750,5,18970,NA,NA,8602865,15
North,PA,2023-01-06,1,201,861951,13,18983,NA,NA,8602865,15
North,PA,2023-01-07,1,195,862146,3,18986,NA,NA,8602865,15
North,PA,2023-01-08,2,44,862190,1,18987,NA,NA,8602865,15
North,PA,2023-01-09,2,89,862279,0,18987,NA,NA,8602865,15
North,PA,2023-01-10,2,230,862509,1,18988,NA,NA,8602865,15
North,PA,2023-01-11,2,220,862729,0,18988,NA,NA,8602865,15
North,PA,2023-01-12,2,113,862842,3,18991,NA,NA,8602865,15
North,PA,2023-01-13,2,125,862967,-3,18988,NA,NA,8602865,15
North,PA,2023-01-14,2,152,863119,0,18988,NA,NA,8602865,15
North,PA,2023-01-15,3,51,863170,1,18989,NA,NA,8602865,15
North,PA,2023-01-16,3,32,863202,0,18989,NA,NA,8602865,15
North,PA,2023-01-17,3,276,863478,1,18990,NA,NA,8602865,15
North,PA,2023-01-18,3,306,863784,5,18995,NA,NA,8602865,15
North,PA,2023-01-19,3,365,864149,0,18995,NA,NA,8602865,15
North,PA,2023-01-20,3,230,864379,1,18996,NA,NA,8602865,15
North,PA,2023-01-21,3,173,864552,3,18999,NA,NA,8602865,15
North,PA,2023-01-22,4,21,864573,0,18999,NA,NA,8602865,15
North,PA,2023-01-23,4,32,864605,1,19000,NA,NA,8602865,15
North,PA,2023-01-24,4,244,864849,0,19000,NA,NA,8602865,15
North,PA,2023-01-25,4,271,865120,0,19000,NA,NA,8602865,15
North,PA,2023-01-26,4,175,865295,1,19001,NA,NA,8602865,15
North,PA,2023-01-27,4,203,865498,1,19002,NA,NA,8602865,15
North,PA,2023-01-28,4,163,865661,0,19002,NA,NA,8602865,15
North,PA,2023-01-29,5,41,865702,0,19002,NA,NA,8602865,15
North,PA,2023-01-30,5,57,865759,0,19002,NA,NA,8602865,15
North,PA,2023-01-31,5,268,866027,1,19003,NA,NA,8602865,15
North,PA,2023-02-01,5,254,866281,1,19004,NA,NA,8602865,15
North,PA,2023-02-02,5,319,866600,0,19004,NA,NA,8602865,15
North,PA,2023-02-03,5,249,866849,0,19004,NA,NA,8602865,15
North,PA,2023-02-04,5,145,866994,0,19004,NA,NA,8602865,15
North,PA,2023-02-05,6,48,867042,0,19004,NA,NA,8602865,15
North,PA,2023-02-06,6,23,867065,0,19004,NA,NA,8602865,15
North,PA,2023-02-07,6,272,867337,1,19005,NA,NA,8602865,15
North,PA,2023-02-08,6,294,867631,1,19006,NA,NA,8602865,15
North,PA,2023-02-09,6,205,867836,0,19006,NA,NA,8602865,15
North,PA,2023-02-10,6,176,868012,1,19007,NA,NA,8602865,15
North,PA,2023-02-11,6,108,868120,0,19007,NA,NA,8602865,15
North,PA,2023-02-12,7,10,868130,0,19007,NA,NA,8602865,15
North,PA,2023-02-13,7,32,868162,0,19007,NA,NA,8602865,15
North,PA,2023-02-14,7,240,868402,0,19007,NA,NA,8602865,15
North,PA,2023-02-15,7,283,868685,0,19007,NA,NA,8602865,15
North,PA,2023-02-16,7,232,868917,0,19007,NA,NA,8602865,15
North,PA,2023-02-17,7,278,869195,2,19009,NA,NA,8602865,15
North,PA,2023-02-18,7,117,869312,0,19009,NA,NA,8602865,15
North,PA,2023-02-19,8,7,869319,0,19009,NA,NA,8602865,15
North,PA,2023-02-20,8,52,869371,1,19010,NA,NA,8602865,15
North,PA,2023-02-21,8,9,869380,0,19010,NA,NA,8602865,15
North,PA,2023-02-22,8,5,869385,0,19010,NA,NA,8602865,15
North,PA,2023-02-23,8,166,869551,1,19011,NA,NA,8602865,15
North,PA,2023-02-24,8,254,869805,2,19013,NA,NA,8602865,15
North,PA,2023-02-25,8,278,870083,0,19013,NA,NA,8602865,15
North,PA,2023-02-26,9,39,870122,1,19014,NA,NA,8602865,15
North,PA,2023-02-27,9,14,870136,0,19014,NA,NA,8602865,15
North,PA,2023-02-28,9,413,870549,1,19015,NA,NA,8602865,15
North,PA,2023-03-01,9,378,870927,2,19017,NA,NA,8602865,15
